Fault,Vibration,Acoustic,Magnetic Flux,Temperature,Pressure
Shaft Misalignment,0.7747209406074118,0.5248689887164855,0.8762442511011448,30,1.0
Shaft Misalignment,0.7017220926874319,0.5187381314585725,0.8774503060198734,30,1.0
Shaft Misalignment,0.8731022071810174,0.5125333233564304,0.878628843213662,30,1.0
Shaft Misalignment,0.7517220926874311,0.5062790519529313,0.8797794439538571,30,1.0
Shaft Misalignment,-1.776975820036839e-15,0.5,0.8809016994374947,30,1.0
Shaft Misalignment,-0.7517220926874326,0.4937209480470687,0.8819952109325453,30,1.0
Shaft Misalignment,-0.8731022071810209,0.4874666766435696,0.8830595899195813,30,1.0
Shaft Misalignment,-0.7017220926874335,0.48126186854142755,0.8840944582298169,30,1.0
Shaft Misalignment,-0.7747209406074115,0.47513101128351454,0.8850994481794692,30,1.0
Shaft Misalignment,-0.8999999999999999,0.4690983005625053,0.8860742027003944,30,1.0
Shaft Misalignment,-0.774720940607412,0.46318754473153223,0.8870183754669526,30,1.0
Shaft Misalignment,-0.7017220926874299,0.45742207084349273,0.8879316310190557,30,1.0
Shaft Misalignment,-0.8731022071810199,0.45182463258982847,0.8888136448813545,30,1.0
Shaft Misalignment,-0.7517220926874306,0.4464173205021003,0.8896641036785237,30,1.0
Shaft Misalignment,-3.551970902036595e-15,0.4412214747707527,0.890482705246602,30,1.0
Shaft Misalignment,0.751722092687432,0.436257601025131,0.8912691587403503,30,1.0
Shaft Misalignment,0.8731022071810205,0.4315452894071311,0.892023184736587,30,1.0
Shaft Misalignment,0.7017220926874324,0.42710313725785887,0.8927445153334662,30,1.0
Shaft Misalignment,0.7747209406074111,0.42294867572242106,0.8934328942456613,30,1.0
Shaft Misalignment,0.8999999999999999,0.41909830056250524,0.8940880768954226,30,1.0
Shaft Misalignment,0.7747209406074113,0.41556720744979847,0.8947098304994745,30,1.0
Shaft Misalignment,0.701722092687431,0.41236933199561365,0.895297934151722,30,1.0
Shaft Misalignment,0.8731022071810179,0.40951729475339804,0.8958521789017376,30,1.0
Shaft Misalignment,0.7517220926874315,0.4070223514111748,0.896372367829001,30,1.0
Shaft Misalignment,-1.421952044411424e-15,0.40489434837048466,0.8968583161128632,30,1.0
Shaft Misalignment,-0.7517220926874335,0.4031416838871369,0.8973098510982127,30,1.0
Shaft Misalignment,-0.8731022071810224,0.4017712749271311,0.8977268123568194,30,1.0
Shaft Misalignment,-0.7017220926874335,0.40078852986855223,0.8981090517443334,30,1.0
Shaft Misalignment,-0.7747209406074099,0.4001973271571728,0.8984564334529206,30,1.0
Shaft Misalignment,-0.8999999999999999,0.4,0.8987688340595138,30,1.0
Shaft Misalignment,-0.7747209406074119,0.4001973271571728,0.8990461425696652,30,1.0
Shaft Misalignment,-0.7017220926874299,0.4007885298685522,0.8992882604569814,30,1.0
Shaft Misalignment,-0.8731022071810184,0.4017712749271311,0.8994951016981301,30,1.0
Shaft Misalignment,-0.7517220926874324,0.4031416838871369,0.899666592803403,30,1.0
Shaft Misalignment,-2.841180574021859e-15,0.40489434837048466,0.8998026728428272,30,1.0
Shaft Misalignment,0.7517220926874328,0.4070223514111749,0.8999032934678125,30,1.0
Shaft Misalignment,0.8731022071810249,0.40951729475339804,0.89996841892833,30,1.0
Shaft Misalignment,0.7017220926874326,0.41236933199561365,0.8999980260856137,30,1.0
Shaft Misalignment,0.7747209406074118,0.41556720744979847,0.8999921044203817,30,1.0
Shaft Misalignment,0.8999999999999999,0.41909830056250524,0.8999506560365732,30,1.0
Shaft Misalignment,0.7747209406074127,0.4229486757224211,0.8998736956606018,30,1.0
Shaft Misalignment,0.7017220926874308,0.42710313725785887,0.8997612506361226,30,1.0
Shaft Misalignment,0.8731022071810158,0.4315452894071311,0.8996133609143173,30,1.0
Shaft Misalignment,0.7517220926874366,0.43625760102513095,0.8994300790397,30,1.0
Shaft Misalignment,9.235941399735443e-15,0.4412214747707527,0.8992114701314479,30,1.0
Shaft Misalignment,-0.751722092687432,0.44641732050210026,0.8989576118602651,30,1.0
Shaft Misalignment,-0.8731022071810218,0.45182463258982847,0.8986685944207868,30,1.0
Shaft Misalignment,-0.7017220926874335,0.4574220708434927,0.8983445204995331,30,1.0
Shaft Misalignment,-0.7747209406074066,0.46318754473153223,0.8979855052384247,30,1.0
Shaft Misalignment,-0.8999999999999999,0.46909830056250523,0.8975916761938748,30,1.0
Shaft Misalignment,-0.7747209406074113,0.47513101128351454,0.8971631732914674,30,1.0
Shaft Misalignment,-0.7017220926874319,0.48126186854142755,0.8967001487762436,30,1.0
Shaft Misalignment,-0.8731022071810133,0.4874666766435695,0.8962027671586086,30,1.0
Shaft Misalignment,-0.7517220926874315,0.4937209480470687,0.895671205155883,30,1.0
Shaft Misalignment,3.553951640073678e-15,0.5,0.8951056516295154,30,1.0
Shaft Misalignment,0.7517220926874313,0.5062790519529313,0.8945063075179805,30,1.0
Shaft Misalignment,0.873102207181023,0.5125333233564304,0.8938733857653874,30,1.0
Shaft Misalignment,0.7017220926874326,0.5187381314585725,0.8932071112458211,30,1.0
Shaft Misalignment,0.774720940607416,0.5248689887164855,0.8925077206834459,30,1.0
Shaft Misalignment,0.8999999999999999,0.5309016994374948,0.8917754625683982,30,1.0
Shaft Misalignment,0.7747209406074154,0.5368124552684678,0.8910105970684996,30,1.0
Shaft Misalignment,0.7017220926874328,0.5425779291565073,0.8902133959368204,30,1.0
Shaft Misalignment,0.8731022071810165,0.5481753674101715,0.8893841424151264,30,1.0
Shaft Misalignment,0.7517220926874322,0.5535826794978996,0.8885231311332455,30,1.0
Shaft Misalignment,2.840809185639907e-15,0.5587785252292473,0.8876306680043864,30,1.0
Shaft Misalignment,-0.7517220926874337,0.563742398974869,0.886707070116449,30,1.0
Shaft Misalignment,-0.8731022071810198,0.5684547105928689,0.8857526656193653,30,1.0
Shaft Misalignment,-0.7017220926874315,0.5728968627421411,0.8847677936085083,30,1.0
Shaft Misalignment,-0.7747209406074106,0.577051324277579,0.8837528040042142,30,1.0
Shaft Misalignment,-0.8999999999999999,0.5809016994374947,0.8827080574274562,30,1.0
Shaft Misalignment,-0.7747209406074127,0.5844327925502015,0.8816339250717184,30,1.0
Shaft Misalignment,-0.7017220926874297,0.5876306680043863,0.8805307885711122,30,1.0
Shaft Misalignment,-0.8731022071810152,0.590482705246602,0.8793990398647835,30,1.0
Shaft Misalignment,-0.7517220926874271,0.5929776485888252,0.8782390810576588,30,1.0
Shaft Misalignment,-7.10394180407319e-15,0.5951056516295153,0.877051324277579,30,1.0
Shaft Misalignment,0.7517220926874295,0.5968583161128631,0.8758361915288723,30,1.0
Shaft Misalignment,0.873102207181028,0.5982287250728688,0.8745941145424183,30,1.0
Shaft Misalignment,0.7017220926874304,0.5992114701314478,0.873325534622256,30,1.0
Shaft Misalignment,0.7747209406074111,0.5998026728428272,0.8720309024887908,30,1.0
Shaft Misalignment,0.8999999999999999,0.6,0.8707106781186548,30,1.0
Shaft Misalignment,0.7747209406074159,0.5998026728428272,0.8693653305812805,30,1.0
Shaft Misalignment,0.7017220926874266,0.5992114701314478,0.867995337872242,30,1.0
Shaft Misalignment,0.8731022071810184,0.5982287250728688,0.8666011867434252,30,1.0
Shaft Misalignment,0.7517220926874313,0.5968583161128631,0.8651833725300879,30,1.0
Shaft Misalignment,4.261647064905471e-15,0.5951056516295153,0.863742398974869,30,1.0
Shaft Misalignment,-0.7517220926874346,0.5929776485888252,0.8622787780488113,30,1.0
Shaft Misalignment,-0.8731022071810237,0.590482705246602,0.8607930297694606,30,1.0
Shaft Misalignment,-0.7017220926874337,0.5876306680043863,0.859285682016106,30,1.0
Shaft Misalignment,-0.7747209406074103,0.5844327925502015,0.8577572703422268,30,1.0
Shaft Misalignment,-0.8999999999999999,0.5809016994374947,0.8562083377852131,30,1.0
Shaft Misalignment,-0.7747209406074109,0.5770513242775789,0.854639434673427,30,1.0
Shaft Misalignment,-0.7017220926874317,0.5728968627421411,0.8530511184306735,30,1.0
Shaft Misalignment,-0.8731022071810158,0.5684547105928688,0.8514439533781507,30,1.0
Shaft Misalignment,-0.7517220926874262,0.563742398974869,0.8498185105339491,30,1.0
Shaft Misalignment,2.843904088822848e-15,0.5587785252292473,0.8481753674101715,30,1.0
Shaft Misalignment,0.7517220926874373,0.5535826794978995,0.8465151078077459,30,1.0
Shaft Misalignment,0.873102207181019,0.5481753674101715,0.8448383216090032,30,1.0
Shaft Misalignment,0.7017220926874328,0.5425779291565073,0.843145604568096,30,1.0
Shaft Misalignment,0.7747209406074128,0.5368124552684678,0.8414375580993284,30,1.0
Shaft Misalignment,0.8999999999999999,0.5309016994374948,0.8397147890634782,30,1.0
Shaft Misalignment,0.7747209406074174,0.5248689887164856,0.8379779095521802,30,1.0
Shaft Misalignment,0.7017220926874328,0.5187381314585726,0.8362275366704546,30,1.0
Shaft Misalignment,0.8731022071810134,0.5125333233564305,0.8344642923174518,30,1.0
Shaft Misalignment,0.7517220926874355,0.5062790519529313,0.8326888029654943,30,1.0
Shaft Misalignment,7.1035704156912365e-15,0.5,0.8309016994374948,30,1.0
Shaft Misalignment,-0.7517220926874262,0.49372094804706873,0.8291036166828273,30,1.0
Shaft Misalignment,-0.8731022071810242,0.4874666766435697,0.8272951935517325,30,1.0
Shaft Misalignment,-0.7017220926874317,0.48126186854142766,0.8254770725683382,30,1.0
Shaft Misalignment,-0.7747209406074075,0.47513101128351454,0.8236498997023726,30,1.0
Shaft Misalignment,-0.8999999999999999,0.4690983005625053,0.8218143241396543,30,1.0
Shaft Misalignment,-0.7747209406074159,0.4631875447315323,0.8199709980514408,30,1.0
Shaft Misalignment,-0.7017220926874295,0.45742207084349285,0.8181205763627137,30,1.0
Shaft Misalignment,-0.873102207181011,0.4518246325898284,0.8162637165194884,30,1.0
Shaft Misalignment,-0.751722092687428,0.44641732050210037,0.8144010782552252,30,1.0
Shaft Misalignment,-5.682361148043718e-15,0.4412214747707527,0.8125333233564305,30,1.0
Shaft Misalignment,0.7517220926874288,0.43625760102513106,0.8106611154275261,30,1.0
Shaft Misalignment,0.873102207181024,0.4315452894071311,0.8087851196550744,30,1.0
Shaft Misalignment,0.7017220926874348,0.4271031372578588,0.8069060025714406,30,1.0
Shaft Misalignment,0.7747209406074103,0.42294867572242106,0.805024431817977,30,1.0
Shaft Misalignment,0.8999999999999999,0.4190983005625053,0.8031410759078129,30,1.0
Shaft Misalignment,0.7747209406074077,0.4155672074497984,0.8012566039883353,30,1.0
Shaft Misalignment,0.7017220926874264,0.4123693319956136,0.7993716856034442,30,1.0
Shaft Misalignment,0.8731022071810166,0.40951729475339804,0.7974869904556663,30,1.0
Shaft Misalignment,0.7517220926874253,0.4070223514111749,0.7956031881682135,30,1.0
Shaft Misalignment,2.8400664088760005e-15,0.40489434837048466,0.7937209480470687,30,1.0
Shaft Misalignment,-0.7517220926874364,0.40314168388713684,0.7918409388431843,30,1.0
Shaft Misalignment,-0.8731022071810266,0.4017712749271311,0.7899638285148786,30,1.0
Shaft Misalignment,-0.7017220926874379,0.4007885298685522,0.7880902839905131,30,1.0
Shaft Misalignment,-0.7747209406074058,0.4001973271571728,0.7862209709315362,30,1.0
Shaft Misalignment,-0.8999999999999999,0.4,0.7843565534959769,30,1.0
Shaft Misalignment,-0.7747209406074186,0.4001973271571728,0.7824976941024725,30,1.0
Shaft Misalignment,-0.7017220926874275,0.4007885298685522,0.7806450531949141,30,1.0
Shaft Misalignment,-0.8731022071810116,0.4017712749271311,0.7787992890077946,30,1.0
Shaft Misalignment,-0.7517220926874362,0.4031416838871369,0.776961057332341,30,1.0
Shaft Misalignment,-1.8471882799470887e-14,0.4048943483704846,0.7751310112835146,30,1.0
Shaft Misalignment,0.7517220926874273,0.4070223514111748,0.7733098010679625,30,1.0
Shaft Misalignment,0.8731022071810235,0.409517294753398,0.7714980737530025,30,1.0
Shaft Misalignment,0.7017220926874326,0.41236933199561354,0.7696964730367226,30,1.0
Shaft Misalignment,0.7747209406074109,0.41556720744979847,0.7679056390192791,30,1.0
Shaft Misalignment,0.8999999999999999,0.41909830056250524,0.7661262079754709,30,1.0
Shaft Misalignment,0.7747209406074159,0.422948675722421,0.764358812128675,30,1.0
Shaft Misalignment,0.7017220926874244,0.42710313725785876,0.76260407942622,30,1.0
Shaft Misalignment,0.8731022071810116,0.43154528940713116,0.7608626333162798,30,1.0
Shaft Misalignment,0.7517220926874337,0.436257601025131,0.7591350925263651,30,1.0
Shaft Misalignment,4.2609042881415655e-15,0.44122147477075263,0.7574220708434928,30,1.0
Shaft Misalignment,-0.7517220926874348,0.44641732050210026,0.7557241768961099,30,1.0
Shaft Misalignment,-0.873102207181026,0.4518246325898285,0.7540420139378513,30,1.0
Shaft Misalignment,-0.7017220926874359,0.45742207084349273,0.7523761796332061,30,1.0
Shaft Misalignment,-0.7747209406074066,0.4631875447315322,0.7507272658451709,30,1.0
Shaft Misalignment,-0.8999999999999999,0.46909830056250523,0.749095858424963,30,1.0
Shaft Misalignment,-0.7747209406074134,0.4751310112835144,0.7474825370038705,30,1.0
Shaft Misalignment,-0.7017220926874295,0.4812618685414276,0.7458878747873124,30,1.0
Shaft Misalignment,-0.8731022071810092,0.4874666766435696,0.7443124383511812,30,1.0
Shaft Misalignment,-0.7517220926874311,0.4937209480470687,0.742756787440541,30,1.0
Shaft Misalignment,7.107903280147356e-15,0.49999999999999994,0.7412214747707527,30,1.0
Shaft Misalignment,0.7517220926874375,0.5062790519529314,0.7397070458310976,30,1.0
Shaft Misalignment,0.8731022071810228,0.5125333233564304,0.7382140386909666,30,1.0
Shaft Misalignment,0.7017220926874308,0.5187381314585725,0.7367429838086875,30,1.0
Shaft Misalignment,0.7747209406074093,0.5248689887164855,0.7352944038430556,30,1.0
Shaft Misalignment,0.8999999999999999,0.5309016994374949,0.7338688134676349,30,1.0
Shaft Misalignment,0.7747209406074177,0.5368124552684679,0.7324667191878975,30,1.0
Shaft Misalignment,0.7017220926874261,0.5425779291565074,0.7310886191612652,30,1.0
Shaft Misalignment,0.8731022071810122,0.5481753674101716,0.7297350030201151,30,1.0
Shaft Misalignment,0.7517220926874353,0.5535826794978995,0.728406351697817,30,1.0
Shaft Misalignment,1.7050425939568732e-14,0.5587785252292473,0.7271031372578589,30,1.0
Shaft Misalignment,-0.7517220926874333,0.5637423989748689,0.7258258227261262,30,1.0
Shaft Misalignment,-0.8731022071810368,0.5684547105928688,0.7245748619263896,30,1.0
Shaft Misalignment,-0.7017220926874337,0.572896862742141,0.723350699319065,30,1.0
Shaft Misalignment,-0.7747209406074075,0.5770513242775789,0.7221537698432977,30,1.0
Shaft Misalignment,-0.8999999999999999,0.5809016994374947,0.720984498762431,30,1.0
Shaft Misalignment,-0.7747209406074126,0.5844327925502015,0.7198433015129124,30,1.0
Shaft Misalignment,-0.7017220926874315,0.5876306680043863,0.7187305835566906,30,1.0
Shaft Misalignment,-0.8731022071810098,0.590482705246602,0.7176467402371574,30,1.0
Shaft Misalignment,-0.7517220926874326,0.5929776485888252,0.7165921566386829,30,1.0
Shaft Misalignment,-5.681618371279814e-15,0.5951056516295153,0.7155672074497985,30,1.0
Shaft Misalignment,0.7517220926874357,0.5968583161128631,0.7145722568300705,30,1.0
Shaft Misalignment,0.8731022071810279,0.5982287250728688,0.7136076582807165,30,1.0
Shaft Misalignment,0.7017220926874288,0.5992114701314478,0.712673754519008,30,1.0
Shaft Misalignment,0.77472094060741,0.5998026728428272,0.7117708773565047,30,1.0
Shaft Misalignment,0.8999999999999999,0.6,0.7108993475811632,30,1.0
Shaft Misalignment,0.7747209406074168,0.5998026728428272,0.710059474843363,30,1.0
Shaft Misalignment,0.7017220926874281,0.5992114701314478,0.7092515575458883,30,1.0
Shaft Misalignment,0.8731022071810071,0.5982287250728688,0.7084758827379083,30,1.0
Shaft Misalignment,0.7517220926874251,0.5968583161128631,0.7077327260129885,30,1.0
Shaft Misalignment,2.8393236321120937e-15,0.5951056516295153,0.7070223514111749,30,1.0
Shaft Misalignment,-0.7517220926874384,0.5929776485888252,0.7063450113251808,30,1.0
Shaft Misalignment,-0.8731022071810164,0.590482705246602,0.7057009464107136,30,1.0
Shaft Misalignment,-0.7017220926874319,0.5876306680043863,0.7050903855009706,30,1.0
Shaft Misalignment,-0.7747209406074127,0.5844327925502015,0.7045135455253357,30,1.0
Shaft Misalignment,-0.8999999999999999,0.5809016994374947,0.7039706314323058,30,1.0
Shaft Misalignment,-0.7747209406074144,0.5770513242775789,0.7034618361166727,30,1.0
Shaft Misalignment,-0.701722092687425,0.5728968627421411,0.7029873403509894,30,1.0
Shaft Misalignment,-0.8731022071810073,0.5684547105928689,0.7025473127213423,30,1.0
Shaft Misalignment,-0.7517220926874226,0.563742398974869,0.7021419095674528,30,1.0
Shaft Misalignment,-1.420788360814638e-14,0.5587785252292473,0.7017712749271312,30,1.0
Shaft Misalignment,0.7517220926874273,0.5535826794978997,0.7014355404851003,30,1.0
Shaft Misalignment,0.8731022071810329,0.5481753674101717,0.7011348255262086,30,1.0
Shaft Misalignment,0.701722092687435,0.5425779291565074,0.7008692368930494,30,1.0
Shaft Misalignment,0.7747209406074038,0.5368124552684678,0.7006388689479992,30,1.0
Shaft Misalignment,0.8999999999999999,0.5309016994374948,0.700443803539692,30,1.0
Shaft Misalignment,0.7747209406074161,0.5248689887164856,0.7002841099739386,30,1.0
Shaft Misalignment,0.7017220926874304,0.5187381314585726,0.7001598449891026,30,1.0
Shaft Misalignment,0.8731022071810136,0.5125333233564304,0.7000710527359411,30,1.0
Shaft Misalignment,0.7517220926874335,0.5062790519529313,0.7000177647619191,30,1.0
Shaft Misalignment,1.136558886897866e-14,0.5000000000000001,0.7000000000000001,30,1.0
Shaft Misalignment,-0.75172209268743,0.4937209480470688,0.7000177647619191,30,1.0
Shaft Misalignment,-0.8731022071810328,0.4874666766435697,0.7000710527359411,30,1.0
Shaft Misalignment,-0.7017220926874381,0.48126186854142755,0.7001598449891026,30,1.0
Shaft Misalignment,-0.7747209406074065,0.47513101128351454,0.7002841099739386,30,1.0
Shaft Misalignment,-0.8999999999999999,0.4690983005625051,0.700443803539692,30,1.0
Shaft Misalignment,-0.7747209406074135,0.4631875447315321,0.7006388689479992,30,1.0
Shaft Misalignment,-0.7017220926874272,0.4574220708434927,0.7008692368930494,30,1.0
Shaft Misalignment,-0.8731022071810137,0.45182463258982847,0.7011348255262086,30,1.0
Shaft Misalignment,-0.7517220926874311,0.44641732050210037,0.7014355404851003,30,1.0
Shaft Misalignment,-8.523294129810941e-15,0.44122147477075274,0.7017712749271312,30,1.0
Shaft Misalignment,0.7517220926874375,0.4362576010251311,0.7021419095674528,30,1.0
Shaft Misalignment,0.8731022071810354,0.4315452894071312,0.7025473127213423,30,1.0
Shaft Misalignment,0.7017220926874412,0.4271031372578587,0.7029873403509894,30,1.0
Shaft Misalignment,0.7747209406074135,0.422948675722421,0.7034618361166727,30,1.0
Shaft Misalignment,0.8999999999999999,0.4190983005625052,0.7039706314323058,30,1.0
Shaft Misalignment,0.7747209406074109,0.41556720744979847,0.7045135455253357,30,1.0
Shaft Misalignment,0.7017220926874321,0.4123693319956136,0.7050903855009706,30,1.0
Shaft Misalignment,0.8731022071810112,0.40951729475339804,0.7057009464107136,30,1.0
Shaft Misalignment,0.7517220926874284,0.4070223514111749,0.7063450113251808,30,1.0
Shaft Misalignment,-2.8455134384779774e-15,0.40489434837048466,0.7070223514111749,30,1.0
Shaft Misalignment,-0.7517220926874402,0.4031416838871369,0.7077327260129885,30,1.0
Shaft Misalignment,-0.8731022071810239,0.4017712749271311,0.7084758827379083,30,1.0
Shaft Misalignment,-0.7017220926874446,0.4007885298685522,0.7092515575458884,30,1.0
Shaft Misalignment,-0.7747209406074118,0.4001973271571728,0.710059474843363,30,1.0
Shaft Misalignment,-0.8999999999999999,0.4,0.7108993475811632,30,1.0
Shaft Misalignment,-0.7747209406074083,0.4001973271571728,0.7117708773565048,30,1.0
Shaft Misalignment,-0.701722092687429,0.40078852986855223,0.712673754519008,30,1.0
Shaft Misalignment,-0.8731022071810112,0.4017712749271311,0.7136076582807165,30,1.0
Shaft Misalignment,-0.7517220926874257,0.4031416838871369,0.7145722568300705,30,1.0
Shaft Misalignment,5.687808177645696e-15,0.4048943483704846,0.7155672074497985,30,1.0
Shaft Misalignment,0.7517220926874477,0.40702235141117493,0.7165921566386829,30,1.0
Shaft Misalignment,0.8731022071810292,0.40951729475339815,0.7176467402371574,30,1.0
Shaft Misalignment,0.7017220926874395,0.4123693319956137,0.7187305835566906,30,1.0
Shaft Misalignment,0.7747209406074074,0.4155672074497986,0.7198433015129124,30,1.0
Shaft Misalignment,0.8999999999999999,0.4190983005625053,0.720984498762431,30,1.0
Shaft Misalignment,0.7747209406074125,0.4229486757224211,0.7221537698432977,30,1.0
Shaft Misalignment,0.7017220926874341,0.42710313725785887,0.7233506993190651,30,1.0
Shaft Misalignment,0.873102207181006,0.4315452894071311,0.7245748619263896,30,1.0
Shaft Misalignment,0.7517220926874417,0.436257601025131,0.7258258227261261,30,1.0
Shaft Misalignment,2.5575948399671393e-14,0.44122147477075263,0.7271031372578588,30,1.0
Shaft Misalignment,-0.7517220926874182,0.44641732050210026,0.7284063516978169,30,1.0
Shaft Misalignment,-0.873102207181034,0.45182463258982836,0.7297350030201151,30,1.0
Shaft Misalignment,-0.7017220926874341,0.45742207084349257,0.7310886191612651,30,1.0
Shaft Misalignment,-0.7747209406074012,0.463187544731532,0.7324667191878976,30,1.0
Shaft Misalignment,-0.8999999999999999,0.469098300562505,0.7338688134676348,30,1.0
Shaft Misalignment,-0.7747209406074187,0.47513101128351426,0.7352944038430556,30,1.0
Shaft Misalignment,-0.701722092687431,0.4812618685414272,0.7367429838086876,30,1.0
Shaft Misalignment,-0.873102207181001,0.4874666766435696,0.7382140386909666,30,1.0
Shaft Misalignment,-0.7517220926874342,0.4937209480470686,0.7397070458310975,30,1.0
Shaft Misalignment,-1.4207140831382473e-14,0.49999999999999994,0.7412214747707527,30,1.0
Shaft Misalignment,0.7517220926874157,0.5062790519529312,0.742756787440541,30,1.0
Shaft Misalignment,0.8731022071810225,0.5125333233564303,0.7443124383511812,30,1.0
Shaft Misalignment,0.701722092687429,0.5187381314585723,0.7458878747873124,30,1.0
Shaft Misalignment,0.7747209406074107,0.5248689887164852,0.7474825370038705,30,1.0
Shaft Misalignment,0.8999999999999999,0.5309016994374945,0.7490958584249628,30,1.0
Shaft Misalignment,0.7747209406074231,0.5368124552684675,0.7507272658451709,30,1.0
Shaft Misalignment,0.7017220926874199,0.5425779291565073,0.7523761796332061,30,1.0
Shaft Misalignment,0.8731022071810011,0.5481753674101715,0.7540420139378512,30,1.0
Shaft Misalignment,0.7517220926874266,0.5535826794978996,0.7557241768961098,30,1.0
Shaft Misalignment,1.9891358921335954e-14,0.5587785252292472,0.7574220708434928,30,1.0
Shaft Misalignment,-0.7517220926874233,0.5637423989748689,0.7591350925263651,30,1.0
Shaft Misalignment,-0.8731022071810225,0.5684547105928688,0.7608626333162798,30,1.0
Shaft Misalignment,-0.7017220926874403,0.572896862742141,0.76260407942622,30,1.0
Shaft Misalignment,-0.7747209406074065,0.5770513242775788,0.764358812128675,30,1.0
Shaft Misalignment,-0.8999999999999999,0.5809016994374948,0.7661262079754709,30,1.0
Shaft Misalignment,-0.7747209406074136,0.5844327925502015,0.7679056390192791,30,1.0
Shaft Misalignment,-0.7017220926874248,0.5876306680043863,0.7696964730367226,30,1.0
Shaft Misalignment,-0.8731022071810013,0.590482705246602,0.7714980737530024,30,1.0
Shaft Misalignment,-0.7517220926874291,0.5929776485888252,0.7733098010679624,30,1.0
Shaft Misalignment,-1.1364722296087436e-14,0.5951056516295153,0.7751310112835146,30,1.0
Shaft Misalignment,0.7517220926874311,0.5968583161128631,0.776961057332341,30,1.0
